id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,geometry,version,source_property,source_dataset,source_record_id,source_update_time,source_confidence,operating_status,categories_primary,categories_alternate,confidence,websites,socials,emails,phones,address_freeform,address_locality,address_postcode,address_region,address_country,names_primary,names_common
cd10ae74-7b99-4f80-98c4-6dbf9183ad6f,-75.51200866699219,39.77962875366211,-75.51200103759766,39.77963638305664,AQEAAADmsyK3xOBSwEU6dxXL40NA,5,,Foursquare,4be34474b02ec9b6a40c4fc0,2025-11-17T00:00:00.000,0.77,null,baseball_field,null,0.77,"[""http://talleyvillesoftball.com""]","[""https://www.facebook.com/102314743178282""]","[""info@talleyvillesoftball.com""]","[""(302) 650-4783""]",Old Mills Ln,"Wilmington, DE",19803,DE,US,Talleyville Softball Fields,null
38fcf83e-b1fa-4697-bcde-bcdfb5330413,-75.67071533203125,39.752349853515625,-75.67070770263672,39.752357482910156,AQEAAACiFvfn7OpSwPoveQxN4ENA,4,,Foursquare,4dae84510c532e69bf0e1721,2024-04-17T00:00:00.000,0.77,open,baseball_field,null,0.9199122190475464,"[""http://midwaygirlssoftball.org""]",null,null,"[""(302) 239-2500""]",3254 Millcreek Rd,Wilmington,19808,DE,US,Midway Softball Fields,null
04ab5fbd-b71d-4c84-b4ef-3a52b20039fe,-75.43605041503906,39.86205291748047,-75.43604278564453,39.862056732177734,AQEAAABsXU496NtSwIeFBsNX7kNA,5,,Foursquare,1bce94b4d2844bcf1dabc894,2024-10-10T00:00:00.000,0.77,null,baseball_field,null,0.77,"[""http://avbl.org""]",null,null,"[""(610) 494-6058""]",Weir Park,Aston,19014,PA,US,Aston Valley Baseball League,null
0f1ef5dd-1127-439b-b34b-32bd4968fae3,-75.35611724853516,39.90171813964844,-75.3561019897461,39.90172576904297,AQEAAABR2VdsytZSwAnynbJr80NA,4,,Foursquare,501346bde4b0eba4bbb86a86,2025-10-29T00:00:00.000,0.77,open,baseball_field,null,0.9199122190475464,"[""https://swarthmoreathletics.com/staff-directory""]",null,null,"[""(610) 328-8213""]",510 Fieldhouse Ln,Swarthmore,19081,PA,US,Clothier Baseball Field,null
b9fa9054-6a83-432b-a7cd-9b881ded33d6,-75.19303131103516,39.990211486816406,-75.1930160522461,39.99021530151367,AQEAAAAtz6huWsxSwIFRh0a//kNA,5,,Foursquare,4dc1c224c65bd0dbc08fef29,2025-05-30T00:00:00.000,0.77,null,baseball_field,null,0.77,"[""http://www.phila.gov/ParksandRecreation""]",null,null,"[""(215) 685-3894""]",Edgley dr,Philadelphia,19121,PA,US,Edgley Softball Field #3,null
f89773bd-e93b-4a09-bfb3-5fdb3f748a42,-75.18807220458984,39.99122619628906,-75.18805694580078,39.99123001098633,AQEAAAAAAABUCcxSwEl4y4Tg/kNA,5,,Foursquare,4c21f9dd34faef3be187586d,2025-07-04T00:00:00.000,0.77,null,tennis_court,null,0.77,"[""https://playtennisnearme.com/fairmount-park-tennis-courts""]","[""https://www.facebook.com/115982545123593""]",null,null,Dauphin Drive,Philadelphia,19132,PA,US,Dauphin Tennis Courts,null
e7856ee3-ddee-49f4-b9fc-bcd5690415b5,-75.19146728515625,39.957767486572266,-75.19145965576172,39.95777130126953,AQEAAAALhxnqQMxSwJ3MwjuY+kNA,5,,Foursquare,4bfc1b7ae297ef3b6636a4d7,2024-08-18T00:00:00.000,0.77,null,tennis_court,null,0.77,"[""http://www.drexel.edu""]","[""https://www.twitter.com/drexeluniv""]",null,null,34th Street & Arch Street,Philadelphia,19104,PA,US,Drexel Tennis Courts,null
52149d84-c8f3-4cc1-8f64-95ee416bc79d,-75.16899108886719,39.950408935546875,-75.16898345947266,39.95041275024414,AQEAAABglKC/0MpSwHtpigCn+UNA,7,,Microsoft,844424930204920,2013-12-05T21:52:17.193Z,0.85,null,tennis_court,"[""active_life"",""retail""]",0.85,"[""http://www.everyonesracquet.com/""]",null,null,"[""2156651221""]",130 S 12th St,Philadelphia,19107,PA,US,Everyones Racquet,null
cc90cb86-9f4e-430d-8202-d7e02563fd4d,-75.18743896484375,39.95100402832031,-75.18743133544922,39.95100784301758,AQEAAADaOIv7/stSwDV+K4K6+UNA,4,,Foursquare,4c3f002851dee21ef054eb6e,2025-08-17T00:00:00.000,0.77,open,tennis_court,null,0.9902192950248718,"[""http://www.upenn.edu/athletics/levy""]",null,null,"[""(215) 898-4741""]",240 S 31st St,Philadelphia,19104,PA,US,Levy Tennis Pavilion,null
11fc41d3-3cd9-4150-a364-e8332e56d453,-75.18792724609375,39.947792053222656,-75.18791961669922,39.94779586791992,AQEAAAB87bL1BsxSwMlgSVxR+UNA,6,,Foursquare,4e739162d16472c03739318a,2025-09-26T00:00:00.000,0.77,null,baseball_field,null,0.77,"[""https://facilities.upenn.edu/maps/locations/franklin-field""]",null,null,"[""(215) 898-6151""]","235 South 33rd Street, Philadelphia, PA 19104",Philadelphia,19104,null,US,University Of Pennsylvania Stadium,null
